x_Battery_0	0
x_Battery_1	0
x_Battery_2	0
x_Battery_3	0
x_CHP_0	0
x_CHP_1	0
x_CHP_2	0
x_CHP_3	0
x_CHP_4	0
x_HP_0	0
x_HP_1	0
x_HP_2	0
x_HP_3	0
x_HP_4	0
x_HP_5	0
x_TES_0	1
x_TES_1	0
x_TES_2	0
x_TES_3	0
x_TES_4	0
x_Boiler_0	1
x_Boiler_1	0
x_Boiler_2	0
x_Boiler_3	0
x_Boiler_4	0
x_Boiler_5	0
x_PV	1
x_STC	0
x_EH	0
y_HP_0_0_0	0
y_HP_0_0_1	0
y_HP_0_0_2	0
y_HP_0_0_3	0
y_HP_0_0_4	0
y_HP_0_0_5	0
y_CHP_0_0_0	0
y_CHP_0_0_1	0
y_CHP_0_0_2	0
y_CHP_0_0_3	0
y_CHP_0_0_4	0
y_Boiler_0_0_0	1
y_Boiler_0_0_1	0
y_Boiler_0_0_2	0
y_Boiler_0_0_3	0
y_Boiler_0_0_4	0
y_Boiler_0_0_5	0
y_HP_0_1_0	0
y_HP_0_1_1	0
y_HP_0_1_2	0
y_HP_0_1_3	0
y_HP_0_1_4	0
y_HP_0_1_5	0
y_CHP_0_1_0	0
y_CHP_0_1_1	0
y_CHP_0_1_2	0
y_CHP_0_1_3	0
y_CHP_0_1_4	0
y_Boiler_0_1_0	0
y_Boiler_0_1_1	0
y_Boiler_0_1_2	0
y_Boiler_0_1_3	0
y_Boiler_0_1_4	0
y_Boiler_0_1_5	0
y_HP_0_2_0	0
y_HP_0_2_1	0
y_HP_0_2_2	0
y_HP_0_2_3	0
y_HP_0_2_4	0
y_HP_0_2_5	0
y_CHP_0_2_0	0
y_CHP_0_2_1	0
y_CHP_0_2_2	0
y_CHP_0_2_3	0
y_CHP_0_2_4	0
y_Boiler_0_2_0	0
y_Boiler_0_2_1	0
y_Boiler_0_2_2	0
y_Boiler_0_2_3	0
y_Boiler_0_2_4	0
y_Boiler_0_2_5	0
y_HP_0_3_0	0
y_HP_0_3_1	0
y_HP_0_3_2	0
y_HP_0_3_3	0
y_HP_0_3_4	0
y_HP_0_3_5	0
y_CHP_0_3_0	0
y_CHP_0_3_1	0
y_CHP_0_3_2	0
y_CHP_0_3_3	0
y_CHP_0_3_4	0
y_Boiler_0_3_0	1
y_Boiler_0_3_1	0
y_Boiler_0_3_2	0
y_Boiler_0_3_3	0
y_Boiler_0_3_4	0
y_Boiler_0_3_5	0
y_HP_0_4_0	0
y_HP_0_4_1	0
y_HP_0_4_2	0
y_HP_0_4_3	0
y_HP_0_4_4	0
y_HP_0_4_5	0
y_CHP_0_4_0	0
y_CHP_0_4_1	0
y_CHP_0_4_2	0
y_CHP_0_4_3	0
y_CHP_0_4_4	0
y_Boiler_0_4_0	0
y_Boiler_0_4_1	0
y_Boiler_0_4_2	0
y_Boiler_0_4_3	0
y_Boiler_0_4_4	0
y_Boiler_0_4_5	0
y_HP_0_5_0	0
y_HP_0_5_1	0
y_HP_0_5_2	0
y_HP_0_5_3	0
y_HP_0_5_4	0
y_HP_0_5_5	0
y_CHP_0_5_0	0
y_CHP_0_5_1	0
y_CHP_0_5_2	0
y_CHP_0_5_3	0
y_CHP_0_5_4	0
y_Boiler_0_5_0	1
y_Boiler_0_5_1	0
y_Boiler_0_5_2	0
y_Boiler_0_5_3	0
y_Boiler_0_5_4	0
y_Boiler_0_5_5	0
y_HP_0_6_0	0
y_HP_0_6_1	0
y_HP_0_6_2	0
y_HP_0_6_3	0
y_HP_0_6_4	0
y_HP_0_6_5	0
y_CHP_0_6_0	0
y_CHP_0_6_1	0
y_CHP_0_6_2	0
y_CHP_0_6_3	0
y_CHP_0_6_4	0
y_Boiler_0_6_0	0
y_Boiler_0_6_1	0
y_Boiler_0_6_2	0
y_Boiler_0_6_3	0
y_Boiler_0_6_4	0
y_Boiler_0_6_5	0
y_HP_0_7_0	0
y_HP_0_7_1	0
y_HP_0_7_2	0
y_HP_0_7_3	0
y_HP_0_7_4	0
y_HP_0_7_5	0
y_CHP_0_7_0	0
y_CHP_0_7_1	0
y_CHP_0_7_2	0
y_CHP_0_7_3	0
y_CHP_0_7_4	0
y_Boiler_0_7_0	1
y_Boiler_0_7_1	0
y_Boiler_0_7_2	0
y_Boiler_0_7_3	0
y_Boiler_0_7_4	0
y_Boiler_0_7_5	0
y_HP_0_8_0	0
y_HP_0_8_1	0
y_HP_0_8_2	0
y_HP_0_8_3	0
y_HP_0_8_4	0
y_HP_0_8_5	0
y_CHP_0_8_0	0
y_CHP_0_8_1	0
y_CHP_0_8_2	0
y_CHP_0_8_3	0
y_CHP_0_8_4	0
y_Boiler_0_8_0	0
y_Boiler_0_8_1	0
y_Boiler_0_8_2	0
y_Boiler_0_8_3	0
y_Boiler_0_8_4	0
y_Boiler_0_8_5	0
y_HP_0_9_0	0
y_HP_0_9_1	0
y_HP_0_9_2	0
y_HP_0_9_3	0
y_HP_0_9_4	0
y_HP_0_9_5	0
y_CHP_0_9_0	0
y_CHP_0_9_1	0
y_CHP_0_9_2	0
y_CHP_0_9_3	0
y_CHP_0_9_4	0
y_Boiler_0_9_0	1
y_Boiler_0_9_1	0
y_Boiler_0_9_2	0
y_Boiler_0_9_3	0
y_Boiler_0_9_4	0
y_Boiler_0_9_5	0
y_HP_0_10_0	0
y_HP_0_10_1	0
y_HP_0_10_2	0
y_HP_0_10_3	0
y_HP_0_10_4	0
y_HP_0_10_5	0
y_CHP_0_10_0	0
y_CHP_0_10_1	0
y_CHP_0_10_2	0
y_CHP_0_10_3	0
y_CHP_0_10_4	0
y_Boiler_0_10_0	0
y_Boiler_0_10_1	0
y_Boiler_0_10_2	0
y_Boiler_0_10_3	0
y_Boiler_0_10_4	0
y_Boiler_0_10_5	0
y_HP_0_11_0	0
y_HP_0_11_1	0
y_HP_0_11_2	0
y_HP_0_11_3	0
y_HP_0_11_4	0
y_HP_0_11_5	0
y_CHP_0_11_0	0
y_CHP_0_11_1	0
y_CHP_0_11_2	0
y_CHP_0_11_3	0
y_CHP_0_11_4	0
y_Boiler_0_11_0	1
y_Boiler_0_11_1	0
y_Boiler_0_11_2	0
y_Boiler_0_11_3	0
y_Boiler_0_11_4	0
y_Boiler_0_11_5	0
y_HP_0_12_0	0
y_HP_0_12_1	0
y_HP_0_12_2	0
y_HP_0_12_3	0
y_HP_0_12_4	0
y_HP_0_12_5	0
y_CHP_0_12_0	0
y_CHP_0_12_1	0
y_CHP_0_12_2	0
y_CHP_0_12_3	0
y_CHP_0_12_4	0
y_Boiler_0_12_0	0
y_Boiler_0_12_1	0
y_Boiler_0_12_2	0
y_Boiler_0_12_3	0
y_Boiler_0_12_4	0
y_Boiler_0_12_5	0
y_HP_0_13_0	0
y_HP_0_13_1	0
y_HP_0_13_2	0
y_HP_0_13_3	0
y_HP_0_13_4	0
y_HP_0_13_5	0
y_CHP_0_13_0	0
y_CHP_0_13_1	0
y_CHP_0_13_2	0
y_CHP_0_13_3	0
y_CHP_0_13_4	0
y_Boiler_0_13_0	1
y_Boiler_0_13_1	0
y_Boiler_0_13_2	0
y_Boiler_0_13_3	0
y_Boiler_0_13_4	0
y_Boiler_0_13_5	0
y_HP_0_14_0	0
y_HP_0_14_1	0
y_HP_0_14_2	0
y_HP_0_14_3	0
y_HP_0_14_4	0
y_HP_0_14_5	0
y_CHP_0_14_0	0
y_CHP_0_14_1	0
y_CHP_0_14_2	0
y_CHP_0_14_3	0
y_CHP_0_14_4	0
y_Boiler_0_14_0	0
y_Boiler_0_14_1	0
y_Boiler_0_14_2	0
y_Boiler_0_14_3	0
y_Boiler_0_14_4	0
y_Boiler_0_14_5	0
y_HP_0_15_0	0
y_HP_0_15_1	0
y_HP_0_15_2	0
y_HP_0_15_3	0
y_HP_0_15_4	0
y_HP_0_15_5	0
y_CHP_0_15_0	0
y_CHP_0_15_1	0
y_CHP_0_15_2	0
y_CHP_0_15_3	0
y_CHP_0_15_4	0
y_Boiler_0_15_0	1
y_Boiler_0_15_1	0
y_Boiler_0_15_2	0
y_Boiler_0_15_3	0
y_Boiler_0_15_4	0
y_Boiler_0_15_5	0
y_HP_0_16_0	0
y_HP_0_16_1	0
y_HP_0_16_2	0
y_HP_0_16_3	0
y_HP_0_16_4	0
y_HP_0_16_5	0
y_CHP_0_16_0	0
y_CHP_0_16_1	0
y_CHP_0_16_2	0
y_CHP_0_16_3	0
y_CHP_0_16_4	0
y_Boiler_0_16_0	0
y_Boiler_0_16_1	0
y_Boiler_0_16_2	0
y_Boiler_0_16_3	0
y_Boiler_0_16_4	0
y_Boiler_0_16_5	0
y_HP_0_17_0	0
y_HP_0_17_1	0
y_HP_0_17_2	0
y_HP_0_17_3	0
y_HP_0_17_4	0
y_HP_0_17_5	0
y_CHP_0_17_0	0
y_CHP_0_17_1	0
y_CHP_0_17_2	0
y_CHP_0_17_3	0
y_CHP_0_17_4	0
y_Boiler_0_17_0	1
y_Boiler_0_17_1	0
y_Boiler_0_17_2	0
y_Boiler_0_17_3	0
y_Boiler_0_17_4	0
y_Boiler_0_17_5	0
y_HP_0_18_0	0
y_HP_0_18_1	0
y_HP_0_18_2	0
y_HP_0_18_3	0
y_HP_0_18_4	0
y_HP_0_18_5	0
y_CHP_0_18_0	0
y_CHP_0_18_1	0
y_CHP_0_18_2	0
y_CHP_0_18_3	0
y_CHP_0_18_4	0
y_Boiler_0_18_0	0
y_Boiler_0_18_1	0
y_Boiler_0_18_2	0
y_Boiler_0_18_3	0
y_Boiler_0_18_4	0
y_Boiler_0_18_5	0
y_HP_0_19_0	0
y_HP_0_19_1	0
y_HP_0_19_2	0
y_HP_0_19_3	0
y_HP_0_19_4	0
y_HP_0_19_5	0
y_CHP_0_19_0	0
y_CHP_0_19_1	0
y_CHP_0_19_2	0
y_CHP_0_19_3	0
y_CHP_0_19_4	0
y_Boiler_0_19_0	1
y_Boiler_0_19_1	0
y_Boiler_0_19_2	0
y_Boiler_0_19_3	0
y_Boiler_0_19_4	0
y_Boiler_0_19_5	0
y_HP_0_20_0	0
y_HP_0_20_1	0
y_HP_0_20_2	0
y_HP_0_20_3	0
y_HP_0_20_4	0
y_HP_0_20_5	0
y_CHP_0_20_0	0
y_CHP_0_20_1	0
y_CHP_0_20_2	0
y_CHP_0_20_3	0
y_CHP_0_20_4	0
y_Boiler_0_20_0	1
y_Boiler_0_20_1	0
y_Boiler_0_20_2	0
y_Boiler_0_20_3	0
y_Boiler_0_20_4	0
y_Boiler_0_20_5	0
y_HP_0_21_0	0
y_HP_0_21_1	0
y_HP_0_21_2	0
y_HP_0_21_3	0
y_HP_0_21_4	0
y_HP_0_21_5	0
y_CHP_0_21_0	0
y_CHP_0_21_1	0
y_CHP_0_21_2	0
y_CHP_0_21_3	0
y_CHP_0_21_4	0
y_Boiler_0_21_0	0
y_Boiler_0_21_1	0
y_Boiler_0_21_2	0
y_Boiler_0_21_3	0
y_Boiler_0_21_4	0
y_Boiler_0_21_5	0
y_HP_0_22_0	0
y_HP_0_22_1	0
y_HP_0_22_2	0
y_HP_0_22_3	0
y_HP_0_22_4	0
y_HP_0_22_5	0
y_CHP_0_22_0	0
y_CHP_0_22_1	0
y_CHP_0_22_2	0
y_CHP_0_22_3	0
y_CHP_0_22_4	0
y_Boiler_0_22_0	1
y_Boiler_0_22_1	0
y_Boiler_0_22_2	0
y_Boiler_0_22_3	0
y_Boiler_0_22_4	0
y_Boiler_0_22_5	0
y_HP_0_23_0	0
y_HP_0_23_1	0
y_HP_0_23_2	0
y_HP_0_23_3	0
y_HP_0_23_4	0
y_HP_0_23_5	0
y_CHP_0_23_0	0
y_CHP_0_23_1	0
y_CHP_0_23_2	0
y_CHP_0_23_3	0
y_CHP_0_23_4	0
y_Boiler_0_23_0	1
y_Boiler_0_23_1	0
y_Boiler_0_23_2	0
y_Boiler_0_23_3	0
y_Boiler_0_23_4	0
y_Boiler_0_23_5	0
y_HP_1_0_0	0
y_HP_1_0_1	0
y_HP_1_0_2	0
y_HP_1_0_3	0
y_HP_1_0_4	0
y_HP_1_0_5	0
y_CHP_1_0_0	0
y_CHP_1_0_1	0
y_CHP_1_0_2	0
y_CHP_1_0_3	0
y_CHP_1_0_4	0
y_Boiler_1_0_0	1
y_Boiler_1_0_1	0
y_Boiler_1_0_2	0
y_Boiler_1_0_3	0
y_Boiler_1_0_4	0
y_Boiler_1_0_5	0
y_HP_1_1_0	0
y_HP_1_1_1	0
y_HP_1_1_2	0
y_HP_1_1_3	0
y_HP_1_1_4	0
y_HP_1_1_5	0
y_CHP_1_1_0	0
y_CHP_1_1_1	0
y_CHP_1_1_2	0
y_CHP_1_1_3	0
y_CHP_1_1_4	0
y_Boiler_1_1_0	0
y_Boiler_1_1_1	0
y_Boiler_1_1_2	0
y_Boiler_1_1_3	0
y_Boiler_1_1_4	0
y_Boiler_1_1_5	0
y_HP_1_2_0	0
y_HP_1_2_1	0
y_HP_1_2_2	0
y_HP_1_2_3	0
y_HP_1_2_4	0
y_HP_1_2_5	0
y_CHP_1_2_0	0
y_CHP_1_2_1	0
y_CHP_1_2_2	0
y_CHP_1_2_3	0
y_CHP_1_2_4	0
y_Boiler_1_2_0	0
y_Boiler_1_2_1	0
y_Boiler_1_2_2	0
y_Boiler_1_2_3	0
y_Boiler_1_2_4	0
y_Boiler_1_2_5	0
y_HP_1_3_0	0
y_HP_1_3_1	0
y_HP_1_3_2	0
y_HP_1_3_3	0
y_HP_1_3_4	0
y_HP_1_3_5	0
y_CHP_1_3_0	0
y_CHP_1_3_1	0
y_CHP_1_3_2	0
y_CHP_1_3_3	0
y_CHP_1_3_4	0
y_Boiler_1_3_0	1
y_Boiler_1_3_1	0
y_Boiler_1_3_2	0
y_Boiler_1_3_3	0
y_Boiler_1_3_4	0
y_Boiler_1_3_5	0
y_HP_1_4_0	0
y_HP_1_4_1	0
y_HP_1_4_2	0
y_HP_1_4_3	0
y_HP_1_4_4	0
y_HP_1_4_5	0
y_CHP_1_4_0	0
y_CHP_1_4_1	0
y_CHP_1_4_2	0
y_CHP_1_4_3	0
y_CHP_1_4_4	0
y_Boiler_1_4_0	0
y_Boiler_1_4_1	0
y_Boiler_1_4_2	0
y_Boiler_1_4_3	0
y_Boiler_1_4_4	0
y_Boiler_1_4_5	0
y_HP_1_5_0	0
y_HP_1_5_1	0
y_HP_1_5_2	0
y_HP_1_5_3	0
y_HP_1_5_4	0
y_HP_1_5_5	0
y_CHP_1_5_0	0
y_CHP_1_5_1	0
y_CHP_1_5_2	0
y_CHP_1_5_3	0
y_CHP_1_5_4	0
y_Boiler_1_5_0	1
y_Boiler_1_5_1	0
y_Boiler_1_5_2	0
y_Boiler_1_5_3	0
y_Boiler_1_5_4	0
y_Boiler_1_5_5	0
y_HP_1_6_0	0
y_HP_1_6_1	0
y_HP_1_6_2	0
y_HP_1_6_3	0
y_HP_1_6_4	0
y_HP_1_6_5	0
y_CHP_1_6_0	0
y_CHP_1_6_1	0
y_CHP_1_6_2	0
y_CHP_1_6_3	0
y_CHP_1_6_4	0
y_Boiler_1_6_0	0
y_Boiler_1_6_1	0
y_Boiler_1_6_2	0
y_Boiler_1_6_3	0
y_Boiler_1_6_4	0
y_Boiler_1_6_5	0
y_HP_1_7_0	0
y_HP_1_7_1	0
y_HP_1_7_2	0
y_HP_1_7_3	0
y_HP_1_7_4	0
y_HP_1_7_5	0
y_CHP_1_7_0	0
y_CHP_1_7_1	0
y_CHP_1_7_2	0
y_CHP_1_7_3	0
y_CHP_1_7_4	0
y_Boiler_1_7_0	1
y_Boiler_1_7_1	0
y_Boiler_1_7_2	0
y_Boiler_1_7_3	0
y_Boiler_1_7_4	0
y_Boiler_1_7_5	0
y_HP_1_8_0	0
y_HP_1_8_1	0
y_HP_1_8_2	0
y_HP_1_8_3	0
y_HP_1_8_4	0
y_HP_1_8_5	0
y_CHP_1_8_0	0
y_CHP_1_8_1	0
y_CHP_1_8_2	0
y_CHP_1_8_3	0
y_CHP_1_8_4	0
y_Boiler_1_8_0	1
y_Boiler_1_8_1	0
y_Boiler_1_8_2	0
y_Boiler_1_8_3	0
y_Boiler_1_8_4	0
y_Boiler_1_8_5	0
y_HP_1_9_0	0
y_HP_1_9_1	0
y_HP_1_9_2	0
y_HP_1_9_3	0
y_HP_1_9_4	0
y_HP_1_9_5	0
y_CHP_1_9_0	0
y_CHP_1_9_1	0
y_CHP_1_9_2	0
y_CHP_1_9_3	0
y_CHP_1_9_4	0
y_Boiler_1_9_0	0
y_Boiler_1_9_1	0
y_Boiler_1_9_2	0
y_Boiler_1_9_3	0
y_Boiler_1_9_4	0
y_Boiler_1_9_5	0
y_HP_1_10_0	0
y_HP_1_10_1	0
y_HP_1_10_2	0
y_HP_1_10_3	0
y_HP_1_10_4	0
y_HP_1_10_5	0
y_CHP_1_10_0	0
y_CHP_1_10_1	0
y_CHP_1_10_2	0
y_CHP_1_10_3	0
y_CHP_1_10_4	0
y_Boiler_1_10_0	1
y_Boiler_1_10_1	0
y_Boiler_1_10_2	0
y_Boiler_1_10_3	0
y_Boiler_1_10_4	0
y_Boiler_1_10_5	0
y_HP_1_11_0	0
y_HP_1_11_1	0
y_HP_1_11_2	0
y_HP_1_11_3	0
y_HP_1_11_4	0
y_HP_1_11_5	0
y_CHP_1_11_0	0
y_CHP_1_11_1	0
y_CHP_1_11_2	0
y_CHP_1_11_3	0
y_CHP_1_11_4	0
y_Boiler_1_11_0	0
y_Boiler_1_11_1	0
y_Boiler_1_11_2	0
y_Boiler_1_11_3	0
y_Boiler_1_11_4	0
y_Boiler_1_11_5	0
y_HP_1_12_0	0
y_HP_1_12_1	0
y_HP_1_12_2	0
y_HP_1_12_3	0
y_HP_1_12_4	0
y_HP_1_12_5	0
y_CHP_1_12_0	0
y_CHP_1_12_1	0
y_CHP_1_12_2	0
y_CHP_1_12_3	0
y_CHP_1_12_4	0
y_Boiler_1_12_0	1
y_Boiler_1_12_1	0
y_Boiler_1_12_2	0
y_Boiler_1_12_3	0
y_Boiler_1_12_4	0
y_Boiler_1_12_5	0
y_HP_1_13_0	0
y_HP_1_13_1	0
y_HP_1_13_2	0
y_HP_1_13_3	0
y_HP_1_13_4	0
y_HP_1_13_5	0
y_CHP_1_13_0	0
y_CHP_1_13_1	0
y_CHP_1_13_2	0
y_CHP_1_13_3	0
y_CHP_1_13_4	0
y_Boiler_1_13_0	0
y_Boiler_1_13_1	0
y_Boiler_1_13_2	0
y_Boiler_1_13_3	0
y_Boiler_1_13_4	0
y_Boiler_1_13_5	0
y_HP_1_14_0	0
y_HP_1_14_1	0
y_HP_1_14_2	0
y_HP_1_14_3	0
y_HP_1_14_4	0
y_HP_1_14_5	0
y_CHP_1_14_0	0
y_CHP_1_14_1	0
y_CHP_1_14_2	0
y_CHP_1_14_3	0
y_CHP_1_14_4	0
y_Boiler_1_14_0	1
y_Boiler_1_14_1	0
y_Boiler_1_14_2	0
y_Boiler_1_14_3	0
y_Boiler_1_14_4	0
y_Boiler_1_14_5	0
y_HP_1_15_0	0
y_HP_1_15_1	0
y_HP_1_15_2	0
y_HP_1_15_3	0
y_HP_1_15_4	0
y_HP_1_15_5	0
y_CHP_1_15_0	0
y_CHP_1_15_1	0
y_CHP_1_15_2	0
y_CHP_1_15_3	0
y_CHP_1_15_4	0
y_Boiler_1_15_0	0
y_Boiler_1_15_1	0
y_Boiler_1_15_2	0
y_Boiler_1_15_3	0
y_Boiler_1_15_4	0
y_Boiler_1_15_5	0
y_HP_1_16_0	0
y_HP_1_16_1	0
y_HP_1_16_2	0
y_HP_1_16_3	0
y_HP_1_16_4	0
y_HP_1_16_5	0
y_CHP_1_16_0	0
y_CHP_1_16_1	0
y_CHP_1_16_2	0
y_CHP_1_16_3	0
y_CHP_1_16_4	0
y_Boiler_1_16_0	1
y_Boiler_1_16_1	0
y_Boiler_1_16_2	0
y_Boiler_1_16_3	0
y_Boiler_1_16_4	0
y_Boiler_1_16_5	0
y_HP_1_17_0	0
y_HP_1_17_1	0
y_HP_1_17_2	0
y_HP_1_17_3	0
y_HP_1_17_4	0
y_HP_1_17_5	0
y_CHP_1_17_0	0
y_CHP_1_17_1	0
y_CHP_1_17_2	0
y_CHP_1_17_3	0
y_CHP_1_17_4	0
y_Boiler_1_17_0	0
y_Boiler_1_17_1	0
y_Boiler_1_17_2	0
y_Boiler_1_17_3	0
y_Boiler_1_17_4	0
y_Boiler_1_17_5	0
y_HP_1_18_0	0
y_HP_1_18_1	0
y_HP_1_18_2	0
y_HP_1_18_3	0
y_HP_1_18_4	0
y_HP_1_18_5	0
y_CHP_1_18_0	0
y_CHP_1_18_1	0
y_CHP_1_18_2	0
y_CHP_1_18_3	0
y_CHP_1_18_4	0
y_Boiler_1_18_0	1
y_Boiler_1_18_1	0
y_Boiler_1_18_2	0
y_Boiler_1_18_3	0
y_Boiler_1_18_4	0
y_Boiler_1_18_5	0
y_HP_1_19_0	0
y_HP_1_19_1	0
y_HP_1_19_2	0
y_HP_1_19_3	0
y_HP_1_19_4	0
y_HP_1_19_5	0
y_CHP_1_19_0	0
y_CHP_1_19_1	0
y_CHP_1_19_2	0
y_CHP_1_19_3	0
y_CHP_1_19_4	0
y_Boiler_1_19_0	0
y_Boiler_1_19_1	0
y_Boiler_1_19_2	0
y_Boiler_1_19_3	0
y_Boiler_1_19_4	0
y_Boiler_1_19_5	0
y_HP_1_20_0	0
y_HP_1_20_1	0
y_HP_1_20_2	0
y_HP_1_20_3	0
y_HP_1_20_4	0
y_HP_1_20_5	0
y_CHP_1_20_0	0
y_CHP_1_20_1	0
y_CHP_1_20_2	0
y_CHP_1_20_3	0
y_CHP_1_20_4	0
y_Boiler_1_20_0	1
y_Boiler_1_20_1	0
y_Boiler_1_20_2	0
y_Boiler_1_20_3	0
y_Boiler_1_20_4	0
y_Boiler_1_20_5	0
y_HP_1_21_0	0
y_HP_1_21_1	0
y_HP_1_21_2	0
y_HP_1_21_3	0
y_HP_1_21_4	0
y_HP_1_21_5	0
y_CHP_1_21_0	0
y_CHP_1_21_1	0
y_CHP_1_21_2	0
y_CHP_1_21_3	0
y_CHP_1_21_4	0
y_Boiler_1_21_0	0
y_Boiler_1_21_1	0
y_Boiler_1_21_2	0
y_Boiler_1_21_3	0
y_Boiler_1_21_4	0
y_Boiler_1_21_5	0
y_HP_1_22_0	0
y_HP_1_22_1	0
y_HP_1_22_2	0
y_HP_1_22_3	0
y_HP_1_22_4	0
y_HP_1_22_5	0
y_CHP_1_22_0	0
y_CHP_1_22_1	0
y_CHP_1_22_2	0
y_CHP_1_22_3	0
y_CHP_1_22_4	0
y_Boiler_1_22_0	1
y_Boiler_1_22_1	0
y_Boiler_1_22_2	0
y_Boiler_1_22_3	0
y_Boiler_1_22_4	0
y_Boiler_1_22_5	0
y_HP_1_23_0	0
y_HP_1_23_1	0
y_HP_1_23_2	0
y_HP_1_23_3	0
y_HP_1_23_4	0
y_HP_1_23_5	0
y_CHP_1_23_0	0
y_CHP_1_23_1	0
y_CHP_1_23_2	0
y_CHP_1_23_3	0
y_CHP_1_23_4	0
y_Boiler_1_23_0	0
y_Boiler_1_23_1	0
y_Boiler_1_23_2	0
y_Boiler_1_23_3	0
y_Boiler_1_23_4	0
y_Boiler_1_23_5	0
y_HP_2_0_0	0
y_HP_2_0_1	0
y_HP_2_0_2	0
y_HP_2_0_3	0
y_HP_2_0_4	0
y_HP_2_0_5	0
y_CHP_2_0_0	0
y_CHP_2_0_1	0
y_CHP_2_0_2	0
y_CHP_2_0_3	0
y_CHP_2_0_4	0
